pd_id,brand_name,model_name,model_number,additional_model_information,upc,product_type,type,special_type,heat_pump_technology,drum_capacity_cu_ft,height_inches,width_inches,depth_inches,combined_energy_factor_cef,estimated_annual_energy_use_kwh_yr,estimated_energy_test_cycle_time_min,energy_test_cycle_information,additional_dryer_features,vented_or_ventless,refrigerant_type,refrigerant_with_gwp,connected,connected_demand_response_functionality_tested,communication_standard_application_layer,direct_on_premises_open_standard_based_interconnection,paired_energy_star_clothes_washer_available,paired_energy_star_clothes_washer_energy_star_model_identifier,date_available_on_market,date_qualified,markets,energy_star_model_identifier,meets_most_efficient_criteria,calculated_combined_energy_factor_max_dryness_setting_lbs_kwh,voltage
2327883,Whirlpool,YWED6620H**,YWED6620H**,,8.83049E+11,Electric Standard Vented,Electric,,,7.4,38,27,31,3.93,608,74,"REGULAR + NORMAL, HIGH TEMP (5 DOTS), DRYNESS LEVEL NORMAL (2 DOTS), ECOBOOST ON, AUTO TERM","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Sanitization cycle",Vented,,,No,,,,Yes,ES_15649_WFW6620H**_10142018184846_2926289,2018-10-15T00:00:00.000,2018-09-26T00:00:00.000,Canada,ES_1129244_YWED6620H**_10142018194609_6369859,No,,
2349761,Samsung,DVE45T70***,DVE45T70***,,8.87276E+11,Electric Standard Vented,Electric,,,7.4,38.7,27,32.6,3.93,608,72,Normal cycle / Medium(unselectable) temp / Normal dryness/ Eco dry option on,"Sanitization cycle,Time Dry, Quick Dry",Vented,,,No,,,,Yes,ES_1023593_WA45N71**A*_05152018080324_70181753,2020-01-03T00:00:00.000,2019-11-11T00:00:00.000,"United States, Canada",ES_1023593_DVE45T70***_11132019035850_80023422,No,,
2350501,LG,DLE3400*,DLE3400*,,48231028035,Electric Standard Vented,Electric,,,7.4,38.69,27,30,3.94,607,57,Normal_Normal Dry,"Wrinkle prevention option,Time remaining display",Vented,,,No,,,,No,,2019-11-26T00:00:00.000,2019-11-26T00:00:00.000,"United States, Canada",ES_1118034_DLE3400*_11282019124520_80024957,No,,
2350503,Kenmore,6177#,6177#,,,Electric Standard Vented,Electric,,,7.3,40.19,27,28.94,3.94,607,57,Normal_Normal Dry,"Wrinkle prevention option,Time remaining display",Vented,,,No,,,,No,,2019-11-26T00:00:00.000,2019-11-26T00:00:00.000,"United States, Canada",ES_0015649_6177#_11282019124520_80024957,No,,
2350505,Kenmore,6145#,6145#,,,Electric Standard Vented,Electric,,,7.3,40.19,27,28.94,3.94,607,57,Normal_Normal Dry,"Wrinkle prevention option,Time remaining display",Vented,,,No,,,,No,,2019-11-26T00:00:00.000,2019-11-26T00:00:00.000,"United States, Canada",ES_0015649_6145#_11282019124520_80024957,No,,
2351598,Samsung,DVE45T61***,DVE45T61***,,8.87276E+11,Electric Standard Vented,Electric,,,7.5,38.7,27,52.6,3.93,608,70,"Normal Setting, Dryness Level Normal, Dry Temperature Medium, Eco Dry Default ON","Sanitization cycle,Steam cycle,Bedding, Heavy duty",Vented,,,No,,,,Yes,ES_1023593_WF45R61**A*_02042019013708_70211758,2020-01-15T00:00:00.000,2019-11-27T00:00:00.000,"United States, Canada",ES_1023593_DVE45T61***_12192019075804_80025528,No,,
2354201,Samsung,DVE45T6005*,DVE45T6005*,,,Electric Standard Vented,Electric,,,7.5,38.7,27,52.6,3.93,608,70,"Normal Setting, Dryness level normal, Dry Temperature Medium, Eco Dry Default ON","Sanitization cycle,Steam cycle,Bedding, Heavy duty, etc.",Vented,,,No,,,,Yes,ES_1023593_WF45T60**A*_02122020040721_80031543,2020-02-14T00:00:00.000,2020-01-22T00:00:00.000,Canada,ES_1023593_DVE45T6005*_01282020013743_80031700,No,,
2354209,GE,G78E_1_NA,GFD55ES*N***,"G78E_1_NA,GFD55ESPNDG,; G78E_1_NA,GFD55ESSNWW,",84691849216,Electric Standard Vented,Electric,,,7.8,39.75,28,31.38,3.93,608,71,"COTTONS WITH THE DEFAULT ECODRY ON, TEMP - LOW, DRYNESS LEVEL - DRY","Sanitization cycle,Filter cleaning indicator,Drum light,Wrinkle prevention option,Time remaining display",Vented,,,No,,,,Yes,ES_1123206_GFW550S*N***_11212019143018_6618069,2020-02-03T00:00:00.000,2020-01-28T00:00:00.000,United States,ES_1123206_GFD55ES*N***_01282020203519_3719066,No,,
2354210,GE,G78E_1_NA,GFD55ES*N***,"G78E_1_NA,GFD55ESMNDG,; G78E_1_NA,GFD55ESMNWW,",84691848158,Electric Standard Vented,Electric,,,7.8,39.75,28,31.38,3.93,608,71,"COTTONS WITH THE DEFAULT ECODRY ON, TEMP - LOW, DRYNESS LEVEL - DRY","Sanitization cycle,Filter cleaning indicator,Drum light,Time remaining display,Wrinkle prevention option",Vented,,,No,,,,Yes,ES_1123206_GFW550S*N***_11212019143018_6618069,2020-02-03T00:00:00.000,2020-01-28T00:00:00.000,Canada,ES_1123206_GFD55ES*N***_01282020203606_3766726,No,,
2354242,LG,DLEX7880*E,DLEX7880*E,,48231028523,Electric Standard Vented,Electric,,,7.3,40.19,27,28.94,3.94,607,55,Normal_Normal Dry,"Wrinkle prevention option,Time remaining display",Vented,,,No,,,,No,,2020-01-29T00:00:00.000,2020-01-29T00:00:00.000,"United States, Canada",ES_1118034_DLEX7880*E_01292020021527_80031961,No,,
2327887,Whirlpool,WED560LH**,WED560LH**,,8.83049E+11,Electric Standard Vented,Electric,,,7.4,38,27,31,3.93,608,70,"REGULAR + NORMAL, HIGH TEMP (4 DOTS), DRYNESS LEVEL NORMAL (2 DOTS), ECOBOOST ON","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Sanitization cycle",Vented,,,No,,,,Yes,ES_15649_WFW5620H**_10142018184621_2781148,2018-10-15T00:00:00.000,2018-09-26T00:00:00.000,United States,ES_1129244_WED560LH**_10142018204649_0009106,No,,
2327888,Whirlpool,YWED560LH**,YWED560LH**,,8.83049E+11,Electric Standard Vented,Electric,,,7.4,38,27,31,3.93,608,70,"REGULAR + NORMAL, HIGH TEMP (4 DOTS), DRYNESS LEVEL NORMAL (2 DOTS), ECOBOOST ON","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Sanitization cycle",Vented,,,No,,,,Yes,ES_15649_WFW5620H**_10142018184621_2781148,2018-10-15T00:00:00.000,2018-09-26T00:00:00.000,Canada,ES_1129244_YWED560LH**_10142018205243_0363038,No,,
2327890,Whirlpool,WED9620H**,WED9620H**,,8.83049E+11,Electric Standard Vented,Electric,,,7.4,38,27,31,3.93,608,74,"WHAT TO DRY – REGULAR, HOW TO DRY - NORMAL, TEMPERATURE HIGH, DRYNESS LEVEL NORMAL, ECOBOOST ON – LEAF, WI- FI OFF, WRINKLE SHIELD OFF","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Sanitization cycle",Vented,,,Yes,Wi-Fi,Cloud Rest API,No,No,,2018-10-15T00:00:00.000,2018-09-26T00:00:00.000,United States,ES_1129244_WED9620H**_10142018210745_1265041,No,,
2327891,Whirlpool,YWED9620H**,YWED9620H**,,8.83049E+11,Electric Standard Vented,Electric,,,7.4,38,27,31,3.93,608,74,"WHAT TO DRY – REGULAR, HOW TO DRY - NORMAL, TEMPERATURE HIGH, DRYNESS LEVEL NORMAL, ECOBOOST ON – LEAF, WI- FI OFF, WRINKLE SHIELD OFF","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Sanitization cycle",Vented,,,Yes,Wi-Fi,Cloud Rest API,No,No,,2018-10-15T00:00:00.000,2018-09-26T00:00:00.000,Canada,ES_1129244_YWED9620H**_10142018211007_1407649,No,,
2327893,Inglis,YIED5900H**,YIED5900H**,,8.83049E+11,Electric Standard Vented,Electric,,,7.4,38,27,31,3.93,608,72,"NORMAL, HIGH TEMP (4 DOTS), DRYNESS LEVEL NORMAL (2 DOTS), ECO DRY ON, AUTO TERM","Drum light,Time remaining display,Wrinkle prevention option,Energy monitor/indicator,Sanitization cycle",Vented,,,No,,,,Yes,ES_15649_IFW5900H**_10142018185237_3157188,2018-10-15T00:00:00.000,2018-09-26T00:00:00.000,Canada,ES_1129244_YIED5900H**_10142018213024_2624305,No,,
2327894,Amana,YNED5800H**,YNED5800H**,,8.83049E+11,Electric Standard Vented,Electric,,,7.4,38,27,31,3.93,608,72,"NORMAL, HIGH TEMP (4 DOTS), DRYNESS LEVEL NORMAL (2 DOTS), ECO DRY ON, AUTO TERM","Drum light,Time remaining display,Wrinkle prevention option,Energy monitor/indicator,Sanitization cycle",Vented,,,No,,,,Yes,ES_15649_NFW5800H**_10142018185145_3105252,2018-10-15T00:00:00.000,2018-09-26T00:00:00.000,Canada,ES_1129244_YNED5800H**_10142018212655_2415617,No,,
2327898,Maytag,MED5630H**,MED5630H**,,8.83049E+11,Electric Standard Vented,Electric,,,7.3,38,27,31,3.93,608,75,"NORMAL, HIGH HEAT (5 BARS), DRYNESS LEVEL, NORMAL (2 BARS), AUTO TERM","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Sanitization cycle",Vented,,,No,,,No,Yes,ES_15649_MHW5630H**_10142018184935_2975704,2018-10-22T00:00:00.000,2018-09-26T00:00:00.000,United States,ES_1129244_MED5630H**_10142018214925_3765911,No,,
2327899,Maytag,MED6630H**,MED6630H**,,8.83049E+11,Electric Standard Vented,Electric,,,7.3,38,27,31,3.93,608,75,"NORMAL, HIGH HEAT (5 BARS), DRYNESS LEVEL, NORMAL (2 BARS), AUTO TERM","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Sanitization cycle",Vented,,,No,,,No,Yes,ES_15649_MHW6630H**_10142018185017_3017925,2018-10-22T00:00:00.000,2018-09-26T00:00:00.000,United States,ES_1129244_MED6630H**_10142018214819_3699188,No,,
2327900,Maytag,MED8630H**,MED8630H**,,8.83049E+11,Electric Standard Vented,Electric,,,7.3,38,27,31,3.93,608,75,"NORMAL, HIGH HEAT (5 BARS), DRYNESS LEVEL, NORMAL (2 BARS), AUTO TERM","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Sanitization cycle",Vented,,,Yes,Wi-Fi,Cloud Rest API,No,Yes,ES_15649_MHW8630H**_10142018185059_3059240,2018-10-22T00:00:00.000,2018-09-26T00:00:00.000,United States,ES_1129244_MED8630H**_10142018215052_3852507,No,,
2327901,Maytag,YMED5630H**,YMED5630H**,,8.83049E+11,Electric Standard Vented,Electric,,,7.3,38,27,31,3.93,608,75,"NORMAL, HIGH HEAT (5 BARS), DRYNESS LEVEL, NORMAL (2 BARS), AUTO TERM","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Sanitization cycle",Vented,,,No,,,No,Yes,ES_15649_MHW5630H**_10142018184935_2975704,2018-10-22T00:00:00.000,2018-09-26T00:00:00.000,Canada,ES_1129244_YMED5630H**_10142018214954_3794488,No,,
2327902,Maytag,YMED6630H**,YMED6630H**,,8.83049E+11,Electric Standard Vented,Electric,,,7.3,38,27,31,3.93,608,75,"NORMAL, HIGH HEAT (5 BARS), DRYNESS LEVEL, NORMAL (2 BARS), AUTO TERM","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Sanitization cycle",Vented,,,No,,,No,Yes,ES_15649_MHW6630H**_10142018185017_3017925,2018-10-22T00:00:00.000,2018-09-26T00:00:00.000,Canada,ES_1129244_YMED6630H**_10142018214851_3731410,No,,
2327903,Maytag,YMED8630H**,YMED8630H**,,8.83049E+11,Electric Standard Vented,Electric,,,7.3,38,27,31,3.93,608,75,"NORMAL, HIGH HEAT (5 BARS), DRYNESS LEVEL, NORMAL (2 BARS), AUTO TERM","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Sanitization cycle",Vented,,,Yes,Wi-Fi,Cloud Rest API,No,Yes,ES_15649_MHW8630H**_10142018185059_3059240,2018-10-22T00:00:00.000,2018-09-26T00:00:00.000,Canada,ES_1129244_YMED8630H**_10142018214747_3667917,No,,
2328317,LG,DLE3090*,DLE3090*,,7.72454E+11,Electric Standard Vented,Electric,,,7.4,38.69,27,30,3.94,607,56,"Normal, Normal Dry","Time remaining display,Wrinkle prevention option",Vented,,,No,,,,No,,2018-10-23T00:00:00.000,2018-10-23T00:00:00.000,"United States, Canada",ES_1118034_DLE3090*_10242018033716_70203236,No,,
2329846,LG,DLEX7250*,DLEX7250*,,77245407086,Electric Standard Vented,Electric,,,7.3,40.19,27,28.94,3.94,607,55,Normal_Normal Dry,"Time remaining display,Wrinkle prevention option",Vented,,,No,,,,No,,2018-11-14T00:00:00.000,2018-11-14T00:00:00.000,"United States, Canada",ES_1118034_DLEX7250*_11152018113834_70206072,No,,
2329847,LG,DLEX7900*E,DLEX7900*E,,48231015486,Electric Standard Vented,Electric,,,7.3,40.19,27,28.94,3.94,607,55,Normal_Normal Dry,"Time remaining display,Wrinkle prevention option",Vented,,,No,,,,No,,2018-11-14T00:00:00.000,2018-11-14T00:00:00.000,"United States, Canada",ES_1118034_DLEX7900*E_11152018113834_70206072,No,,
2329849,LG,DLEX7800*E,DLEX7800*E,,048231015493;048231027342,Electric Standard Vented,Electric,,,7.3,40.19,27,28.94,3.94,607,55,Normal_Normal Dry,"Time remaining display,Wrinkle prevention option",Vented,,,No,,,,No,,2018-11-14T00:00:00.000,2018-11-14T00:00:00.000,"United States, Canada",ES_1118034_DLEX7800*E_11152018113834_70206072,No,,
2330572,GE,M60E_1_N,GUD37EE*N***,",GUD37EEMNDG,",7.57638E+11,Electric Standard Vented,Electric,,,6,75.88,26.75,30.88,3.93,608,64,COTTONS MEDIUM DRY WITH THE DEFAULT EDRY ON,Wrinkle prevention option,Vented,,,No,,,,,,2018-12-10T00:00:00.000,2018-11-30T00:00:00.000,Canada,ES_1123206_GUD37EE*N***_12032018135740_5460966,No,,
2330573,GE,M60E_1_N,GUD27EE*N***,",GUD27EESNWW,",84691844198,Electric Standard Vented,Electric,,,6,75.88,26.75,30.88,3.93,608,64,COTTONS MEDIUM DRY WITH THE DEFAULT EDRY ON,Wrinkle prevention option,Vented,,,No,,,,,,2018-12-10T00:00:00.000,2018-11-30T00:00:00.000,United States,ES_1123206_GUD27EE*N***_12032018135702_5422248,No,,
2330574,GE,M60E_1_N,GUD27EE*N***,",GUD27EEMNWW,",7.57638E+11,Electric Standard Vented,Electric,,,6,75.88,26.75,30.88,3.93,608,64,COTTONS MEDIUM DRY WITH THE DEFAULT EDRY ON,Wrinkle prevention option,Vented,,,No,,,,,,2018-12-10T00:00:00.000,2018-11-30T00:00:00.000,Canada,ES_1123206_GUD27EE*N***_12032018135645_5405637,No,,
2330881,Miele,Miele,PDR908 HP,,4.00252E+12,Electric Standard Ventless,Electric,,Heat Pump,4.6,33.46,23.46,25.31,9.75,245,53,"Cotton, Normal","Filter cleaning indicator,Drum light,Wrinkle prevention option,Time remaining display,Perfect dry sensor, Gentle option",Ventless,,,No,,,,No,,2019-04-01T00:00:00.000,2018-12-04T00:00:00.000,"United States, Canada",ES_0031629_PDR980 HP_12062018120420_70208458,Yes,8.61,
2331310,Whirlpool,WHD560CH**,WHD560CH**,,8.83049E+11,Electric Standard Ventless,Electric,,Hybrid Heat Pump,7.4,38,27,31,5.2,460,70,"REGULAR + NORMAL, HIGH TEMP (4 DOTS), DRYNESS LEVEL NORMAL (2 DOTS), ECO ON, AUTO TERM","Time remaining display,Drum light,Wrinkle prevention option,Steam cycle,Sanitization cycle",Ventless,,,No,,,,Yes,ES_15649_WFW5620H**_10142018184621_2781148,2018-12-23T00:00:00.000,2018-12-12T00:00:00.000,United States,ES_22856_WHD560CH**_12122018194938_4178680,Yes,5.56,
2331311,Whirlpool,WHD862CH**,WHD862CH**,,8.83049E+11,Electric Standard Ventless,Electric,,Hybrid Heat Pump,7.4,38,27,31,5.2,460,70,"REGULAR + NORMAL, HIGH TEMP (4 DOTS), DRYNESS LEVEL NORMAL (2 DOTS), ECO ON, AUTO TERM","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Sanitization cycle",Ventless,,,No,,,,No,,2018-12-23T00:00:00.000,2018-12-12T00:00:00.000,United States,ES_22856_WHD862CH**_12122018195041_4241942,Yes,5.56,
2331312,Whirlpool,YWHD560CH**,YWHD560CH**,,8.83049E+11,Electric Standard Ventless,Electric,,Hybrid Heat Pump,7.4,38,27,31,5.2,460,70,"REGULAR + NORMAL, HIGH TEMP (4 DOTS), DRYNESS LEVEL NORMAL (2 DOTS), ECO ON, AUTO TERM","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Sanitization cycle",Ventless,,,No,,,,Yes,ES_15649_WFW5620H**_10142018184621_2781148,2018-12-23T00:00:00.000,2018-12-12T00:00:00.000,Canada,ES_22856_YWHD560CH**_12122018195003_4203765,Yes,5.56,
2332281,GE,H43E_3_N,GFD14ES*N***,"GFD14ESSN0WW,GFD14ESSNWW,",84691841890,Electric Compact Vented 240V,Electric,,,4.3,33.25,23.44,25.25,3.45,246,63,"COTTONS CYCLE WITH THE DEFAULT TEMPERATURE SETTING OF HIGH, DRYNESS SETTING OF DRY, AND DEFAULT EDRY ON","Drum light,Time remaining display",Vented,,,No,,,,Yes,ES_1123206_GFW148S*M***_08272018155407_5247195,2019-01-09T00:00:00.000,2019-01-07T00:00:00.000,United States,ES_1123206_GFD14ES*N***_01072019202927_2967476,No,,240
2332282,GE,H43E_3_N,GFD14JS*N***,"GFD14ESSN0WW,GFD14JSINWW,",84691846147,Electric Compact Vented 240V,Electric,,,4.3,33.25,23.44,25.25,3.45,246,63,"COTTONS CYCLE WITH THE DEFAULT TEMPERATURE SETTING OF HIGH, DRYNESS SETTING OF DRY, AND DEFAULT EDRY ON","Drum light,Time remaining display",Vented,,,No,,,,Yes,ES_1123206_GFW148S*M***_08272018155407_5247195,2019-01-09T00:00:00.000,2019-01-07T00:00:00.000,Canada,ES_1123206_GFD14JS*N***_01072019203018_3018378,No,,240
2333034,Samsung,DVE45R63***,DVE45R63***,,8.87276E+11,Electric Standard Vented,Electric,,,7.5,38.7,27,52.6,3.93,608,70,"Normal cycle, Automatic Termination, Normal Dry level, Eco Dry",Wrinkle prevention option,Vented,,,No,,,,Yes,ES_1023593_WF45R63**A*_02042019013708_70211758,2019-02-01T00:00:00.000,2019-01-07T00:00:00.000,"United States, Canada",ES_1023593_DVE45R63***_02042019015349_70211037,No,,
2335460,LG,DLEX4500*,DLEX4500*,,048231026789;048231026819;772454073052,Electric Standard Vented,Electric,,,7.4,38.69,27,30,3.94,607,57,"Normal, Normal Dry","Time remaining display,Wrinkle prevention option,Steam cycle",Vented,,,No,,,,No,,2019-03-28T00:00:00.000,2019-03-28T00:00:00.000,"United States, Canada",ES_1118034_DLEX4500*_03282019082806_70220967,No,,
2337440,Kenmore,8136#,8136#,,,Electric Standard Vented,Electric,,,7.4,38.69,27,30,3.94,607,56,Normal_Normal Dry,"Time remaining display,Wrinkle prevention option",Vented,,,No,,,,No,,2019-04-23T00:00:00.000,2019-04-26T00:00:00.000,"United States, Canada",ES_1118034_8136#_04292019034320_80001951,No,,
2337442,Kenmore,8146#,8146#,,,Electric Standard Vented,Electric,,,7.4,38.69,27,30,3.94,607,55,Normal_Normal Dry,"Time remaining display,Wrinkle prevention option,Steam cycle",Vented,,,No,,,,No,,2019-04-23T00:00:00.000,2019-04-26T00:00:00.000,"United States, Canada",ES_1118034_8146#_04292019034320_80001951,No,,
2337444,Kenmore,8156#,8156#,,,Electric Standard Vented,Electric,,,7.4,38.69,27,30,3.94,607,57,Normal_Normal Dry,"Time remaining display,Wrinkle prevention option,Steam cycle",Vented,,,No,,,,No,,2019-04-23T00:00:00.000,2019-04-26T00:00:00.000,"United States, Canada",ES_1118034_8156#_04292019034320_80001951,No,,
2337446,LG,DLEX7650*E,DLEX7650*E,,,Electric Standard Vented,Electric,,,7.3,40.19,27,28.94,3.94,607,55,Normal_Normal Dry,"Time remaining display,Wrinkle prevention option",Vented,,,No,,,,No,,2019-04-23T00:00:00.000,2019-04-26T00:00:00.000,"United States, Canada",ES_1118034_DLEX7650*E_04292019034320_80001951,No,,
2339075,Samsung,DVE54R76***,DVE54R76***,,8.87276E+11,Electric Standard Vented,Electric,,,7.4,38.7,27,32.6,3.93,608,72,Normal cycle / Medium(unselectable) temp / Normal dryness/ Eco dry option on,"Sanitization cycle,Steam cycle,Time Dry, Quick Dry",Vented,,,No,,,,Yes,ES_1023593_WA54R76**A*_06142019034825_80005220,2019-07-05T00:00:00.000,2019-05-29T00:00:00.000,"United States, Canada",ES_1023593_DVE54R76***_05312019122829_80005224,No,,
2339076,Samsung,DVE54R72***,DVE54R72***,,8.87276E+11,Electric Standard Vented,Electric,,,7.4,38.7,27,32.6,3.93,608,72,Normal cycle / Medium(unselectable) temp / Normal dryness/ Eco dry option on,"Steam cycle,Sanitization cycle,Time Dry, Quick Dry",Vented,,,No,,,,No,,2019-07-12T00:00:00.000,2019-05-29T00:00:00.000,"United States, Canada",ES_1023593_DVE54R72***_05312019122829_80005224,No,,
2339705,GE,M74E_1_N,GTD72EB*N***,",GTD72EBPNDG,; ,GTD72EBSNWS,",84691843115,Electric Standard Vented,Electric,,,7.4,46,27,30.5,3.93,608,59,COTTONS NORMAL WITH THE DEFAULT ECODRY ON,"Sanitization cycle,Time remaining display,Wrinkle prevention option",Vented,,,No,,,,Yes,"ES_1123206_GTW720B*N***_07032019154626_8786582, ES_1123206_GTW725B*N***_06252019162159_9719000",2019-06-17T00:00:00.000,2019-06-13T00:00:00.000,United States,ES_1123206_GTD72EB*N***_06132019151328_8808992,No,,
2339707,GE,M74E_1_N,GTD72EB*N***,",GTD72EBMNDG,; ,GTD72EBMNWS,",7.57638E+11,Electric Standard Vented,Electric,,,7.4,46,27,30.5,3.93,608,59,COTTONS NORMAL WITH THE DEFAULT ECODRY ON,"Sanitization cycle,Wrinkle prevention option,Time remaining display",Vented,,,No,,,,Yes,"ES_1123206_GTW720B*N***_07032019154626_8786582, ES_1123206_GTW725B*N***_06252019162159_9719000",2019-06-17T00:00:00.000,2019-06-13T00:00:00.000,Canada,ES_1123206_GTD72EB*N***_06132019151546_8946196,No,,
2339824,Samsung,DVE50R85***,DVE50R85***,,8.87276E+11,Electric Standard Vented,Electric,,,7.5,38.7,27,52.6,3.93,608,70,"Normal cycle, Automatic Termination, Normal Dry level, Eco Dry",Wrinkle prevention option,Vented,,,No,,,,Yes,"ES_1023593_WF50R85**A*_07112019020132_80009393, ES_1023593_WF50T85**A*_03092020072121_80035216",2019-07-20T00:00:00.000,2019-05-31T00:00:00.000,"United States, Canada",ES_1023593_DVE50R85***_06142019045223_80005221,No,,
2340188,Amana,NED5800H**,NED5800H**,,8.8305E+11,Electric Standard Vented,Electric,,,7.4,38,27,31,3.93,608,72,"NORMAL, HIGH TEMP (4 DOTS), DRYNESS LEVEL NORMAL (2 DOTS), ECO DRY ON, AUTO TERM","Drum light,Time remaining display,Wrinkle prevention option,Energy monitor/indicator,Sanitization cycle",Vented,,,No,,,,Yes,ES_15649_NFW5800H**_10142018185145_3105252,2019-08-12T00:00:00.000,2019-06-21T00:00:00.000,United States,ES_1129244_NED5800H**_06212019183115_1875375,No,,
2340230,LG,DLE3460*,DLE3460*,,048231028066;048231028097,Electric Standard Vented,Electric,,,7.4,38.69,27,30,3.94,607,56,Normal_Normal Dry,"Time remaining display,Wrinkle prevention option",Vented,,,No,,,,No,,2019-06-28T00:00:00.000,2019-06-20T00:00:00.000,"United States, Canada",ES_1118034_DLE3460*_06242019031743_80008622,No,,
2340232,LG,DLE7060*E,DLE7060*E,,048231028127;048231028158,Electric Standard Vented,Electric,,,7.3,40.19,27,28.94,3.94,607,55,Normal_Normal Dry,"Time remaining display,Wrinkle prevention option",Vented,,,No,,,,No,,2019-06-28T00:00:00.000,2019-06-20T00:00:00.000,"United States, Canada",ES_1118034_DLE7060*E_06242019031743_80008622,No,,
2340470,Haier,H41E_5_N,QFT15ES*N***,",QFT15ESMNWW,",67732155378,Electric Compact Ventless 240V,Electric,,,4.1,33.25,23.44,25.25,2.68,317,31,"COTTONS CYCLE WITH THE DEFAULT TEMPERATURE SETTING OF HIGH, DRYNESS SETTING OF DRY, AND DEFAULT EDRY ON","Drum light,Time remaining display",Ventless,,,No,,,,Yes,ES_1123206_QFW150S*N***_06262019192419_7059687,2019-07-08T00:00:00.000,2019-06-28T00:00:00.000,Canada,ES_1123206_QFT15ES*N***_06282019121327_4007165,No,,240
2340471,Haier,H41E_5_N,QFT15ES*N***,",QFT15ESSNWW,",84691841906,Electric Compact Ventless 240V,Electric,,,4.1,33.25,23.44,25.25,2.68,317,31,"COTTONS CYCLE WITH THE DEFAULT TEMPERATURE SETTING OF HIGH, DRYNESS SETTING OF DRY, AND DEFAULT EDRY ON","Drum light,Time remaining display",Ventless,,,No,,,,Yes,ES_1123206_QFW150S*N***_06262019192419_7059687,2019-07-08T00:00:00.000,2019-06-28T00:00:00.000,United States,ES_1123206_QFT15ES*N***_06282019121351_4031920,No,,240
2340481,Haier,H43E_3_NA,QFD15ES*N***,",QFD15ESMNWW,",67732155385,Electric Compact Vented 240V,Electric,,,4.3,33.25,23.44,25.25,3.45,246,63,"COTTONS CYCLE WITH THE DEFAULT TEMPERATURE SETTING OF HIGH, DRYNESS SETTING OF DRY, AND DEFAULT EDRY ON","Drum light,Time remaining display",Vented,,,No,,,,Yes,ES_1123206_QFW150S*N***_06262019192419_7059687,2019-07-08T00:00:00.000,2019-06-28T00:00:00.000,Canada,ES_1123206_QFD15ES*N***_06282019145701_3821840,No,,240
